start,status,timestamp,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,humid1,humid2,humid3,humid4,humid5,humid6,humid7,humid8,tempcomb,humidcomb,wind,raina,rain,stop
$1,1,2018-07-03 00:01:42.861102,,,,,,,,,,,,,,,,,19.0,45,0.0,2606,0,0
$1,1,2018-07-03 00:04:15.423360,,,,,,,,,,,,,,,,,18.9,45,0.0,2606,0,0
$1,1,2018-07-03 00:06:47.917761,,,,,,,,,,,,,,,,,18.8,45,0.0,2606,0,0
$1,1,2018-07-03 00:09:20.441947,,,,,,,,,,,,,,,,,18.8,45,0.0,2606,0,0
$1,1,2018-07-03 00:14:25.402529,,,,,,,,,,,,,,,,,18.6,46,0.0,2606,0,0
$1,1,2018-07-03 00:16:57.926488,,,,,,,,,,,,,,,,,18.6,47,0.0,2606,0,0
$1,1,2018-07-03 00:19:30.509706,,,,,,,,,,,,,,,,,18.5,47,0.0,2606,0,0
$1,1,2018-07-03 00:22:02.939596,,,,,,,,,,,,,,,,,18.5,46,0.0,2606,0,0
$1,1,2018-07-03 00:24:35.540144,,,,,,,,,,,,,,,,,18.6,45,0.0,2606,0,0
$1,1,2018-07-03 00:27:07.976097,,,,,,,,,,,,,,,,,18.8,45,0.0,2606,0,0
$1,1,2018-07-03 00:29:40.443489,,,,,,,,,,,,,,,,,18.7,45,0.0,2606,0,0
$1,1,2018-07-03 00:32:12.973391,,,,,,,,,,,,,,,,,18.7,46,0.0,2606,0,0
$1,1,2018-07-03 00:34:45.455996,,,,,,,,,,,,,,,,,18.7,45,0.0,2606,0,0
$1,1,2018-07-03 00:37:17.983980,,,,,,,,,,,,,,,,,18.8,45,0.0,2606,0,0
$1,1,2018-07-03 00:39:50.510635,,,,,,,,,,,,,,,,,18.8,45,0.0,2606,0,0
$1,1,2018-07-03 00:42:23.041006,,,,,,,,,,,,,,,,,18.8,44,0.0,2606,0,0
$1,1,2018-07-03 00:44:55.493651,,,,,,,,,,,,,,,,,18.8,44,0.0,2606,0,0
$1,1,2018-07-03 00:47:28.007088,,,,,,,,,,,,,,,,,18.9,44,0.0,2606,0,0
$1,1,2018-07-03 00:50:00.587325,,,,,,,,,,,,,,,,,18.8,44,0.0,2606,0,0
$1,1,2018-07-03 00:55:05.551802,,,,,,,,,,,,,,,,,18.7,44,0.0,2606,0,0
$1,1,2018-07-03 00:57:38.029551,,,,,,,,,,,,,,,,,18.6,45,0.0,2606,0,0
$1,1,2018-07-03 01:00:10.535131,,,,,,,,,,,,,,,,,18.6,45,0.0,2606,0,0
