start,status,timestamp,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,humid1,humid2,humid3,humid4,humid5,humid6,humid7,humid8,tempcomb,humidcomb,wind,raina,rain,stop
$1,1,2017-12-12 00:00:52.186520,,,,,,,,,,,,,,,,,7.6,71,2.2,1564,0,0
$1,1,2017-12-12 00:03:24.713004,,,,,,,,,,,,,,,,,7.2,72,2.7,1564,0,0
$1,1,2017-12-12 00:05:57.220961,,,,,,,,,,,,,,,,,6.8,73,2.5,1565,0,0
$1,1,2017-12-12 00:08:29.741907,,,,,,,,,,,,,,,,,6.6,73,0.8,1565,0,0
$1,1,2017-12-12 00:11:02.241300,,,,,,,,,,,,,,,,,6.4,73,1.3,1565,0,0
$1,1,2017-12-12 00:13:34.793921,,,,,,,,,,,,,,,,,6.4,73,1.9,1566,0,0
$1,1,2017-12-12 00:16:07.276474,,,,,,,,,,,,,,,,,6.3,73,0.5,1566,0,0
$1,1,2017-12-12 00:18:39.771314,,,,,,,,,,,,,,,,,6.2,72,0.2,1566,0,0
$1,1,2017-12-12 00:21:12.275232,,,,,,,,,,,,,,,,,6.2,72,1.1,1566,0,0
$1,1,2017-12-12 00:26:17.291140,,,,,,,,,,,,,,,,,6.1,72,0.5,1566,0,0
$1,1,2017-12-12 00:28:49.840475,,,,,,,,,,,,,,,,,6.1,72,0.5,1566,0,0
$1,1,2017-12-12 00:31:22.310861,,,,,,,,,,,,,,,,,6.0,72,0.5,1566,0,0
$1,1,2017-12-12 00:33:54.820070,,,,,,,,,,,,,,,,,6.0,72,0.2,1567,0,0
$1,1,2017-12-12 00:36:27.329250,,,,,,,,,,,,,,,,,6.0,72,0.2,1567,0,0
$1,1,2017-12-12 00:38:59.849484,,,,,,,,,,,,,,,,,6.0,72,1.1,1567,0,0
$1,1,2017-12-12 00:41:32.346528,,,,,,,,,,,,,,,,,6.0,72,1.6,1567,0,0
$1,1,2017-12-12 00:44:04.867993,,,,,,,,,,,,,,,,,6.0,72,0.5,1567,0,0
$1,1,2017-12-12 00:46:37.415732,,,,,,,,,,,,,,,,,6.0,72,1.9,1567,0,0
$1,1,2017-12-12 00:49:09.887238,,,,,,,,,,,,,,,,,5.9,72,1.1,1567,0,0
$1,1,2017-12-12 00:51:42.435718,,,,,,,,,,,,,,,,,5.8,72,1.3,1567,0,0
$1,1,2017-12-12 00:54:14.935501,,,,,,,,,,,,,,,,,5.8,72,1.6,1567,0,0
$1,1,2017-12-12 00:56:47.418551,,,,,,,,,,,,,,,,,5.8,72,1.9,1567,0,0
$1,1,2017-12-12 00:59:19.918768,,,,,,,,,,,,,,,,,5.7,72,1.6,1567,0,0
$1,1,2017-12-12 01:01:52.432749,,,,,,,,,,,,,,,,,5.7,72,2.2,1567,0,0
$1,1,2017-12-12 01:06:57.484228,,,,,,,,,,,,,,,,,5.6,73,2.2,1567,0,0
$1,1,2017-12-12 01:09:30.009369,,,,,,,,,,,,,,,,,5.6,73,2.5,1568,0,0
$1,1,2017-12-12 01:12:02.462576,,,,,,,,,,,,,,,,,5.5,73,2.2,1568,0,0
$1,1,2017-12-12 01:14:34.985299,,,,,,,,,,,,,,,,,5.5,73,1.3,1568,0,0
$1,1,2017-12-12 01:17:07.507326,,,,,,,,,,,,,,,,,5.4,73,1.9,1568,0,0
$1,1,2017-12-12 01:19:40.002054,,,,,,,,,,,,,,,,,5.4,73,1.6,1568,0,0
$1,1,2017-12-12 01:22:12.516680,,,,,,,,,,,,,,,,,5.4,73,1.6,1568,0,0
$1,1,2017-12-12 01:24:45.046341,,,,,,,,,,,,,,,,,5.4,73,0.8,1568,0,0
$1,1,2017-12-12 01:27:17.515696,,,,,,,,,,,,,,,,,5.4,73,8.0,1568,0,0
$1,1,2017-12-12 01:29:50.047131,,,,,,,,,,,,,,,,,5.3,73,1.6,1568,0,0
$1,1,2017-12-12 01:32:22.574033,,,,,,,,,,,,,,,,,5.3,73,0.8,1568,0,0
$1,1,2017-12-12 01:34:55.089679,,,,,,,,,,,,,,,,,5.3,73,0.8,1568,0,0
$1,1,2017-12-12 01:37:27.589964,,,,,,,,,,,,,,,,,5.2,73,0.2,1568,0,0
$1,1,2017-12-12 01:40:00.148432,,,,,,,,,,,,,,,,,5.2,73,0.5,1568,0,0
$1,1,2017-12-12 01:42:32.637796,,,,,,,,,,,,,,,,,5.2,73,0.8,1568,0,0
$1,1,2017-12-12 01:47:37.616129,,,,,,,,,,,,,,,,,5.2,73,1.3,1568,0,0
$1,1,2017-12-12 01:50:10.112551,,,,,,,,,,,,,,,,,5.1,73,1.6,1568,0,0
$1,1,2017-12-12 01:52:42.624441,,,,,,,,,,,,,,,,,5.1,73,1.1,1568,0,0
$1,1,2017-12-12 01:55:15.126314,,,,,,,,,,,,,,,,,5.1,73,1.1,1568,0,0
$1,1,2017-12-12 01:57:47.648473,,,,,,,,,,,,,,,,,5.2,73,1.3,1568,0,0
$1,1,2017-12-12 02:00:20.158751,,,,,,,,,,,,,,,,,5.2,73,1.1,1568,0,0
$1,1,2017-12-12 02:02:52.684425,,,,,,,,,,,,,,,,,5.2,73,1.1,1568,0,0
$1,1,2017-12-12 02:05:25.230430,,,,,,,,,,,,,,,,,5.3,73,1.1,1568,0,0
$1,1,2017-12-12 02:07:57.700211,,,,,,,,,,,,,,,,,5.2,73,0.8,1568,0,0
$1,1,2017-12-12 02:10:30.242787,,,,,,,,,,,,,,,,,5.3,73,1.6,1568,0,0
$1,1,2017-12-12 02:13:02.707330,,,,,,,,,,,,,,,,,5.5,72,2.7,1568,0,0
$1,1,2017-12-12 02:15:35.204455,,,,,,,,,,,,,,,,,5.3,72,1.1,1568,0,0
$1,1,2017-12-12 02:18:07.731445,,,,,,,,,,,,,,,,,5.4,72,3.3,1568,0,0
$1,1,2017-12-12 02:20:40.238164,,,,,,,,,,,,,,,,,5.5,72,2.7,1568,0,0
$1,1,2017-12-12 02:23:12.739264,,,,,,,,,,,,,,,,,5.6,71,4.1,1568,0,0
$1,1,2017-12-12 02:28:17.754401,,,,,,,,,,,,,,,,,5.4,71,2.7,1568,0,0
$1,1,2017-12-12 02:30:50.271214,,,,,,,,,,,,,,,,,5.4,71,3.8,1568,0,0
$1,1,2017-12-12 02:33:22.842832,,,,,,,,,,,,,,,,,5.4,72,3.0,1568,0,0
$1,1,2017-12-12 02:35:55.352093,,,,,,,,,,,,,,,,,5.3,72,2.7,1568,0,0
$1,1,2017-12-12 02:38:27.822655,,,,,,,,,,,,,,,,,5.4,72,3.0,1568,0,0
$1,1,2017-12-12 02:41:00.335363,,,,,,,,,,,,,,,,,5.2,72,3.0,1568,0,0
$1,1,2017-12-12 02:43:32.848294,,,,,,,,,,,,,,,,,5.2,72,2.5,1568,0,0
$1,1,2017-12-12 02:46:05.362837,,,,,,,,,,,,,,,,,5.1,72,3.3,1568,0,0
$1,1,2017-12-12 02:48:37.868021,,,,,,,,,,,,,,,,,4.8,72,2.7,1568,0,0
$1,1,2017-12-12 02:51:10.362885,,,,,,,,,,,,,,,,,4.7,72,3.0,1568,0,0
$1,1,2017-12-12 02:53:42.859802,,,,,,,,,,,,,,,,,4.7,72,16.1,1568,0,0
$1,1,2017-12-12 02:56:15.414676,,,,,,,,,,,,,,,,,4.7,71,3.6,1568,0,0
$1,1,2017-12-12 02:58:47.871302,,,,,,,,,,,,,,,,,4.5,71,3.8,1568,0,0
$1,1,2017-12-12 03:01:20.493131,,,,,,,,,,,,,,,,,4.4,71,4.1,1568,0,0
$1,1,2017-12-12 03:03:52.961716,,,,,,,,,,,,,,,,,4.3,71,2.7,1568,0,0
$1,1,2017-12-12 03:08:57.932500,,,,,,,,,,,,,,,,,4.1,71,2.7,1568,0,0
$1,1,2017-12-12 03:11:30.430528,,,,,,,,,,,,,,,,,4.1,71,3.0,1568,0,0
