start,status,timestamp,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,humid1,humid2,humid3,humid4,humid5,humid6,humid7,humid8,tempcomb,humidcomb,wind,raina,rain,stop
$1,1,2018-06-04 00:00:02.656781,,,,,,,,,,,,,,,,,20.1,66,0.0,2558,0,0
$1,1,2018-06-04 00:02:35.108587,,,,,,,,,,,,,,,,,20.0,67,0.0,2558,0,0
$1,1,2018-06-04 00:07:40.181833,,,,,,,,,,,,,,,,,19.9,67,0.0,2558,0,0
$1,1,2018-06-04 00:10:12.646513,,,,,,,,,,,,,,,,,19.7,67,0.0,2558,0,0
$1,1,2018-06-04 00:12:45.170237,,,,,,,,,,,,,,,,,19.6,67,0.0,2558,0,0
$1,1,2018-06-04 00:15:17.642798,,,,,,,,,,,,,,,,,19.6,68,0.0,2558,0,0
$1,1,2018-06-04 00:17:50.159881,,,,,,,,,,,,,,,,,19.5,68,0.0,2558,0,0
$1,1,2018-06-04 00:20:22.707105,,,,,,,,,,,,,,,,,19.5,68,0.0,2558,0,0
$1,1,2018-06-04 00:22:55.173027,,,,,,,,,,,,,,,,,19.6,68,0.0,2558,0,0
$1,1,2018-06-04 00:25:27.697080,,,,,,,,,,,,,,,,,19.5,68,0.0,2558,0,0
$1,1,2018-06-04 00:28:00.197219,,,,,,,,,,,,,,,,,19.5,68,0.0,2558,0,0
$1,1,2018-06-04 00:30:32.739261,,,,,,,,,,,,,,,,,19.5,68,0.0,2558,0,0
$1,1,2018-06-04 00:33:05.283254,,,,,,,,,,,,,,,,,19.5,68,0.0,2558,0,0
$1,1,2018-06-04 00:35:37.766522,,,,,,,,,,,,,,,,,19.6,68,0.0,2558,0,0
$1,1,2018-06-04 00:38:10.233128,,,,,,,,,,,,,,,,,19.6,68,0.0,2558,0,0
$1,1,2018-06-04 00:40:42.738432,,,,,,,,,,,,,,,,,19.6,68,0.0,2558,0,0
$1,1,2018-06-04 00:43:15.288448,,,,,,,,,,,,,,,,,19.6,68,0.0,2558,0,0
$1,1,2018-06-04 00:48:20.261735,,,,,,,,,,,,,,,,,19.5,68,0.0,2558,0,0
$1,1,2018-06-04 00:50:52.772841,,,,,,,,,,,,,,,,,19.4,68,0.0,2558,0,0
$1,1,2018-06-04 00:53:25.303870,,,,,,,,,,,,,,,,,19.4,68,0.0,2558,0,0
$1,1,2018-06-04 00:55:57.799401,,,,,,,,,,,,,,,,,19.2,68,0.0,2558,0,0
$1,1,2018-06-04 00:58:30.277924,,,,,,,,,,,,,,,,,19.1,68,0.0,2558,0,0
$1,1,2018-06-04 01:01:02.794044,,,,,,,,,,,,,,,,,19.1,69,0.0,2558,0,0
$1,1,2018-06-04 01:03:35.349706,,,,,,,,,,,,,,,,,19.0,69,0.0,2558,0,0
$1,1,2018-06-04 01:06:07.929111,,,,,,,,,,,,,,,,,19.0,69,0.0,2558,0,0
$1,1,2018-06-04 01:08:40.304724,,,,,,,,,,,,,,,,,19.0,69,0.0,2558,0,0
$1,1,2018-06-04 01:11:12.817135,,,,,,,,,,,,,,,,,18.9,69,0.0,2558,0,0
$1,1,2018-06-04 01:13:45.333675,,,,,,,,,,,,,,,,,18.9,69,0.0,2558,0,0
$1,1,2018-06-04 01:16:17.849743,,,,,,,,,,,,,,,,,18.9,69,0.0,2558,0,0
$1,1,2018-06-04 01:18:50.363194,,,,,,,,,,,,,,,,,18.9,69,0.0,2558,0,0
$1,1,2018-06-04 01:21:22.854484,,,,,,,,,,,,,,,,,19.0,69,0.0,2558,0,0
$1,1,2018-06-04 01:23:55.361355,,,,,,,,,,,,,,,,,18.9,69,0.0,2558,0,0
$1,1,2018-06-04 01:29:00.367842,,,,,,,,,,,,,,,,,18.9,69,0.0,2558,0,0
$1,1,2018-06-04 01:31:32.876628,,,,,,,,,,,,,,,,,18.9,69,0.0,2558,0,0
$1,1,2018-06-04 01:34:05.404100,,,,,,,,,,,,,,,,,18.9,69,0.0,2558,0,0
