start,status,timestamp,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,humid1,humid2,humid3,humid4,humid5,humid6,humid7,humid8,tempcomb,humidcomb,wind,raina,rain,stop
$1,1,2018-09-21 00:00:51.521441,,,,,,,,,,,,,,,,,21.2,53,0.0,2692,0,0
$1,1,2018-09-21 00:03:24.003384,,,,,,,,,,,,,,,,,21.0,54,0.2,2692,0,0
$1,1,2018-09-21 00:05:56.533833,,,,,,,,,,,,,,,,,21.0,54,0.2,2692,0,0
$1,1,2018-09-21 00:08:29.041342,,,,,,,,,,,,,,,,,21.0,54,0.0,2692,0,0
$1,1,2018-09-21 00:11:01.536377,,,,,,,,,,,,,,,,,20.9,55,0.2,2692,0,0
$1,1,2018-09-21 00:13:34.034044,,,,,,,,,,,,,,,,,20.8,55,0.2,2692,0,0
$1,1,2018-09-21 00:16:06.598994,,,,,,,,,,,,,,,,,20.8,55,0.2,2692,0,0
$1,1,2018-09-21 00:18:39.087956,,,,,,,,,,,,,,,,,20.8,55,0.0,2692,0,0
$1,1,2018-09-21 00:21:11.561650,,,,,,,,,,,,,,,,,20.7,55,0.0,2692,0,0
$1,1,2018-09-21 00:23:44.113735,,,,,,,,,,,,,,,,,20.7,55,0.5,2692,0,0
$1,1,2018-09-21 00:28:49.083061,,,,,,,,,,,,,,,,,20.8,55,0.0,2692,0,0
$1,1,2018-09-21 00:31:21.593630,,,,,,,,,,,,,,,,,20.9,54,0.8,2692,0,0
$1,1,2018-09-21 00:33:54.125722,,,,,,,,,,,,,,,,,21.0,54,0.2,2692,0,0
$1,1,2018-09-21 00:36:26.597687,,,,,,,,,,,,,,,,,21.0,53,0.2,2692,0,0
$1,1,2018-09-21 00:38:59.212738,,,,,,,,,,,,,,,,,21.0,53,0.0,2692,0,0
$1,1,2018-09-21 00:41:31.622562,,,,,,,,,,,,,,,,,21.0,54,0.2,2692,0,0
$1,1,2018-09-21 00:44:04.170432,,,,,,,,,,,,,,,,,20.9,54,0.0,2692,0,0
$1,1,2018-09-21 00:46:36.658316,,,,,,,,,,,,,,,,,20.8,54,0.0,2692,0,0
$1,1,2018-09-21 00:49:09.154341,,,,,,,,,,,,,,,,,20.8,54,0.0,2692,0,0
$1,1,2018-09-21 00:51:41.707104,,,,,,,,,,,,,,,,,20.8,54,0.0,2692,0,0
$1,1,2018-09-21 00:54:14.174626,,,,,,,,,,,,,,,,,20.8,54,0.0,2692,0,0
$1,1,2018-09-21 00:56:46.670627,,,,,,,,,,,,,,,,,20.8,54,0.0,2692,0,0
$1,1,2018-09-21 00:59:19.177343,,,,,,,,,,,,,,,,,20.8,54,0.0,2692,0,0
$1,1,2018-09-21 01:01:51.688501,,,,,,,,,,,,,,,,,20.8,54,0.0,2692,0,0
$1,1,2018-09-21 01:04:24.292966,,,,,,,,,,,,,,,,,20.7,54,0.0,2692,0,0
$1,1,2018-09-21 01:09:29.218340,,,,,,,,,,,,,,,,,20.4,56,0.0,2692,0,0
$1,1,2018-09-21 01:12:01.741657,,,,,,,,,,,,,,,,,20.1,57,0.0,2692,0,0
$1,1,2018-09-21 01:14:34.248188,,,,,,,,,,,,,,,,,20.0,58,0.0,2692,0,0
$1,1,2018-09-21 01:17:06.825357,,,,,,,,,,,,,,,,,19.7,58,0.0,2692,0,0
$1,1,2018-09-21 01:19:39.265354,,,,,,,,,,,,,,,,,19.4,59,0.0,2692,0,0
$1,1,2018-09-21 01:22:11.737455,,,,,,,,,,,,,,,,,19.2,59,0.0,2692,0,0
$1,1,2018-09-21 01:24:44.247958,,,,,,,,,,,,,,,,,19.1,59,0.0,2692,0,0
$1,1,2018-09-21 01:27:16.814113,,,,,,,,,,,,,,,,,19.0,60,0.0,2692,0,0
$1,1,2018-09-21 01:29:49.291427,,,,,,,,,,,,,,,,,19.0,60,0.0,2692,0,0
$1,1,2018-09-21 01:32:21.790029,,,,,,,,,,,,,,,,,18.8,60,0.0,2692,0,0
$1,1,2018-09-21 01:34:54.299378,,,,,,,,,,,,,,,,,18.7,60,0.0,2692,0,0
$1,1,2018-09-21 01:37:26.804149,,,,,,,,,,,,,,,,,18.8,60,0.0,2692,0,0
$1,1,2018-09-21 01:39:59.363223,,,,,,,,,,,,,,,,,18.8,59,0.0,2692,0,0
$1,1,2018-09-21 01:42:31.797534,,,,,,,,,,,,,,,,,18.8,59,0.0,2692,0,0
$1,1,2018-09-21 01:45:04.297914,,,,,,,,,,,,,,,,,18.8,59,0.0,2692,0,0
$1,1,2018-09-21 01:50:09.321786,,,,,,,,,,,,,,,,,18.8,60,0.0,2692,0,0
$1,1,2018-09-21 01:52:41.858626,,,,,,,,,,,,,,,,,18.8,60,0.0,2692,0,0
$1,1,2018-09-21 01:55:14.373703,,,,,,,,,,,,,,,,,18.7,60,0.0,2692,0,0
$1,1,2018-09-21 01:57:46.869418,,,,,,,,,,,,,,,,,18.7,60,0.0,2692,0,0
$1,1,2018-09-21 02:00:19.367782,,,,,,,,,,,,,,,,,18.6,60,0.0,2692,0,0
$1,1,2018-09-21 02:02:51.870825,,,,,,,,,,,,,,,,,18.5,61,0.0,2692,0,0
$1,1,2018-09-21 02:05:24.435635,,,,,,,,,,,,,,,,,18.4,61,0.0,2692,0,0
$1,1,2018-09-21 02:07:56.888638,,,,,,,,,,,,,,,,,18.3,61,0.0,2692,0,0
$1,1,2018-09-21 02:10:29.417067,,,,,,,,,,,,,,,,,18.2,61,0.0,2692,0,0
$1,1,2018-09-21 02:13:01.896389,,,,,,,,,,,,,,,,,18.1,62,0.0,2692,0,0
$1,1,2018-09-21 02:15:34.437049,,,,,,,,,,,,,,,,,18.1,62,0.0,2692,0,0
$1,1,2018-09-21 02:18:06.913973,,,,,,,,,,,,,,,,,18.1,62,0.0,2692,0,0
$1,1,2018-09-21 02:20:39.430119,,,,,,,,,,,,,,,,,18.2,62,0.0,2692,0,0
$1,1,2018-09-21 02:23:11.959346,,,,,,,,,,,,,,,,,18.3,61,0.0,2692,0,0
$1,1,2018-09-21 02:25:44.429227,,,,,,,,,,,,,,,,,18.3,61,0.0,2692,0,0
$1,1,2018-09-21 02:30:49.467538,,,,,,,,,,,,,,,,,18.3,61,0.0,2692,0,0
$1,1,2018-09-21 02:33:21.954611,,,,,,,,,,,,,,,,,18.4,61,0.0,2692,0,0
$1,1,2018-09-21 02:35:54.479865,,,,,,,,,,,,,,,,,18.4,61,0.0,2692,0,0
$1,1,2018-09-21 02:38:26.989180,,,,,,,,,,,,,,,,,18.4,61,0.0,2692,0,0
$1,1,2018-09-21 02:40:59.495497,,,,,,,,,,,,,,,,,18.5,61,0.0,2692,0,0
$1,1,2018-09-21 02:43:31.978614,,,,,,,,,,,,,,,,,18.6,61,0.0,2692,0,0
$1,1,2018-09-21 02:46:04.518901,,,,,,,,,,,,,,,,,18.5,61,0.0,2692,0,0
$1,1,2018-09-21 02:48:37.023396,,,,,,,,,,,,,,,,,18.5,61,0.0,2692,0,0
$1,1,2018-09-21 02:51:09.506518,,,,,,,,,,,,,,,,,18.5,61,0.0,2692,0,0
$1,1,2018-09-21 02:53:42.008541,,,,,,,,,,,,,,,,,18.5,61,0.0,2692,0,0
$1,1,2018-09-21 02:56:14.521432,,,,,,,,,,,,,,,,,18.7,61,0.0,2692,0,0
$1,1,2018-09-21 02:58:47.054088,,,,,,,,,,,,,,,,,18.8,60,0.0,2692,0,0
$1,1,2018-09-21 03:01:19.546759,,,,,,,,,,,,,,,,,18.8,60,0.0,2692,0,0
$1,1,2018-09-21 03:03:52.038749,,,,,,,,,,,,,,,,,18.6,61,0.0,2692,0,0
$1,1,2018-09-21 03:06:24.567463,,,,,,,,,,,,,,,,,18.6,61,0.0,2692,0,0
$1,1,2018-09-21 03:11:29.576625,,,,,,,,,,,,,,,,,18.6,60,0.0,2692,0,0
$1,1,2018-09-21 03:14:02.087280,,,,,,,,,,,,,,,,,18.6,61,0.0,2692,0,0
$1,1,2018-09-21 03:16:34.615739,,,,,,,,,,,,,,,,,18.6,61,0.0,2692,0,0
$1,1,2018-09-21 03:19:07.095333,,,,,,,,,,,,,,,,,18.5,61,0.0,2692,0,0
$1,1,2018-09-21 03:21:39.639039,,,,,,,,,,,,,,,,,18.6,61,0.0,2692,0,0
$1,1,2018-09-21 03:24:12.147591,,,,,,,,,,,,,,,,,18.6,61,0.0,2692,0,0
$1,1,2018-09-21 03:26:44.651737,,,,,,,,,,,,,,,,,18.5,61,0.0,2692,0,0
$1,1,2018-09-21 03:29:17.114424,,,,,,,,,,,,,,,,,18.6,61,0.0,2692,0,0
$1,1,2018-09-21 03:31:49.639977,,,,,,,,,,,,,,,,,18.5,61,0.0,2692,0,0
$1,1,2018-09-21 03:34:22.191715,,,,,,,,,,,,,,,,,18.4,61,0.0,2692,0,0
$1,1,2018-09-21 03:36:54.651070,,,,,,,,,,,,,,,,,18.4,61,0.0,2692,0,0
$1,1,2018-09-21 03:39:27.163864,,,,,,,,,,,,,,,,,18.4,62,0.0,2692,0,0
$1,1,2018-09-21 03:41:59.686943,,,,,,,,,,,,,,,,,18.4,62,0.0,2692,0,0
$1,1,2018-09-21 03:44:32.223077,,,,,,,,,,,,,,,,,18.3,62,0.0,2692,0,0
$1,1,2018-09-21 03:47:04.744263,,,,,,,,,,,,,,,,,18.3,62,0.0,2692,0,0
